x:852.19 478087
2.29006e-05	478183
-5.22181e-05	478290
0.000108874	478387
0.00246611	478481
0.00369064	478587
0.00539787	478681
0.00566683	478778
0.00599988	478884
0.00710621	478979
0.0062422	479083
0.00671977	479179
0.006785	479273
0.00681155	479377
0.00420808	479473
-0.0443763	479607
0.00473493	479703
0.00474113	479810
0.00525612	479906
0.0055647	480000
0.00575682	480106
0.00604737	480203
0.00627175	480297
0.00536633	480403
0.00630948	480497
